ref,term_kor,term_eng,def_kor
http://m.kmle.co.kr//ebook_terminology_view.php?Num=596&Md=d415ab718252907a014ef8334323fc07&TitleLetter=%B8%F1%B1%B8%B8%DB%2C+%B1%B8%C7%F9%3A+fauces%2C+throat,"목구멍, 구협","fauces, throat",    인두는 음식과 공기의 공통통로가 되는 관형 구조를 말하는데 개의 목뼈 앞에 위치하고 있으면서 앞쪽으로는 코 입 후두와 연하고 있다.
http://m.kmle.co.kr//ebook_terminology_view.php?Num=599&Md=49ef5e8fb5068805f0cfcee9b537633e&TitleLetter=%B8%F1%C1%A4%B8%C6%3A+jugular+vein,목정맥,jugular vein,    머리와 얼굴의 혈액을 모아 심장으로 보내는 목에 있는 정맥. 목정맥에는 속목정맥과 바깥목정맥이 있다. 머리뼈 한 가운데 있는 윗시상굴아래시상굴 및 구불정맥굴 및 구불정맥굴을 거쳐서 속목정맥에 이르며 얼굴의 정맥혈도 얼굴정맥에 모였다가 목 부위에서는 속목정맥에 합류된다. 한편 얕은머리정맥은 바깥목정맥에 이르게 되고 속목정맥과 바깥목정맥은 합류하여 상대정맥이 되어 심장으로 되돌아간다. 목에는 이 밖에도 척추뼈정맥과 깊은목정맥이 있으며 이들도 역시 완두정맥과 합류하여 상대정맥을 거쳐 심장으로 되돌아간다.
http://m.kmle.co.kr//ebook_terminology_view.php?Num=602&Md=4ddb4402c8fdf169d0cfa029fe58291a&TitleLetter=%B8%F8%B0%DF%B5%F5%28%C1%F5%29%3A+intolerance,못견딤(증),intolerance,    상용량의 약물을 사용했음에도 불구하고 과량의 경우와 똑같은 주작용의 과잉발현을 하는 경우 불내성이라고 한다. 생체 측에 어떠한 잠재적 장해가 존재하거나 다른 약품이나 그 첨가물 등과의 상호작용에 의해 그 약물의 흡수 대사 배설 등에 변화가 일어나 결과적으로 그 약물의 혈중농도의 상승을 초래하기 때문이라고 생각된다.
http://m.kmle.co.kr//ebook_terminology_view.php?Num=605&Md=539f14248d123ddef9740e7151576d17&TitleLetter=%B9%AB%B0%FA%B8%B3%B1%B8%C1%F5%2C+%B0%FA%B8%B3%B1%B8%B0%E1%C7%CC%C1%F5%3A+agranulocytosis,"무과립구증, 과립구결핍증",agranulocytosis,    백혈구에서 과립구의 숫자가 선택적으로 적어져서 그 결과 중증감염을 병발하는 고도의 과립구감소증이다.
http://m.kmle.co.kr//ebook_terminology_view.php?Num=608&Md=1e3f618ecb5a7997fa40e7ae4a86d89b&TitleLetter=%B9%AB%B5%B5%BA%B4%3A+chorea,무도병,chorea,    주로 사지의 세밀한 불규칙한 불수의 운동이 다양하게 반복되는 것으로 얼굴을 찡그리거나 혀의 움직임을 동반한다. 얼굴손발혀 따위가 뜻대로 되지 않고 저절로 심하게 움직여 마치 춤을 추는 듯한 모습이 되는 신경병. 소무도병헌팅턴무도병노인성 무도병 따위가 있는데 걸리는 연령층과 원인이 다르다. 류마티스열이 있을 때나 바닥핵의 병터가 있을 때 나타난다. 동작이 의도적으로 보이나 실제로는 어떤 충동이나 외부자극에 반응하여 의지와는 전연 무관하게 행해지는 것을 특징으로 한다. 류마티스에 관련하여 일어나는 피라밋외로계 병의 하나로 그 보행이 마치 춤을 추는 것 같아서 붙은 이름이다. 여성 특히 소녀에게 많은 시데남무도병(소무도병)은 고치기 쉬우나 중년에 시작되는 유전성인 것은 정신장애가 따르고 진행성이어서 치유가 어렵다. 무릎관절의 앞쪽에 따로 떨어져 존재하는 조그만 뼈 흔히 밖에서도 손으로 촉지된다.
http://m.kmle.co.kr//ebook_terminology_view.php?Num=612&Md=fd398de8ff60ac4ef760a5eb94e02148&TitleLetter=%B9%AB%BB%EA%BC%D2%C1%F5%3A+anoxia,무산소증,anoxia,    무산소상태 또는 산소결핍상태 생체조직 속의 산소가 완전히 없는 상태를 의미하며 이는 회복할 수 없는 조직손상을 가져오고 심하면 조직괴사를 일으킨다. 뇌에 대한 산소공급이 부적절하면 세포는 죽게되고 산소나 포도당의 전달이 완전히 정지되기 전에 뉴런의 일부가 죽기 시작한다. 임신중의 무산소증은 뇌성마비의 주요한 원인이 되고 무산소증에 의한 뇌손상은 간질의 원인이 된다. 조직사망에 이르기까지의 시간은 손상받은 조직의 신진대사율에 따라 다르다. 즉 뇌손상은 가장 빨라야 분 걸리고 그 외 심장과 망막도 산소결핍에 민감하다. 원인인자로는 허파병 순환기 병에 의한 동맥혈의 산소포화가 충분치 않는 것 빈혈에 의한 산소운반부족 울혈 허혈에 의한 것 조직에서의 산소수요의 증대 또는 산소이용불능 등이 있다. 빠른맥 호흡촉박 정신장애를 초래하고 방치하면 사망한다. 원인의 제거 산소마스크 산소텐트 등 충분히 산소를 공급하여 주는 것이 필요하다. 무산소증은 세가지 종류가 있다.  질식성 무산소증은 혈류는 적절하지만 산소의 전달이 부적절할 때  허혈성 무산소증은 산소의 함량은 적절하지만 혈류의 저하가 있을 때  세포독성 무산소증은 혈액 내 산소함량은 정상이지만 산소의 이용 능력이 방해를 받는 것을 말한다.
http://m.kmle.co.kr//ebook_terminology_view.php?Num=615&Md=82bb6cf9239ed71d2f3720e790abbe55&TitleLetter=%B9%AE%3A+hilum,문,hilum,    장기에서 혈관이나 신경 따위가 무리지어서 들어가는 부위를 나타내는 말이다. 
http://m.kmle.co.kr//ebook_terminology_view.php?Num=619&Md=3c9417dc369f14890e5dc7b30ef8b4f0&TitleLetter=%B9%B0%B7%B7%C0%D4%C3%B5%C0%E5%2C+%BF%AC%B1%B8%B0%B3%3A+soft+palate,"물렁입천장, 연구개",soft palate,    입속의 천장을 구성하며 동시에 콧구멍의 바닥을 이루는 구조물을 입천장이라 한다. 입천장은 크게 가지로 나뉘어져 앞쪽의 뼈로 이루어진 부분을 단단입천장( )라 하고 뒷부분의 근육성 주름을 물렁입천장( )라 한다. 주된 구조물은 건막과 근육 그리고 림프 조직이며 한가운데에는 목젖()이라고 하는 돌기가 존재한다. 목젖의 옆으로는 두개의 주름 즉 입천장혀활( )과 입천장인두궁( )이 존재하며 이 두 주름사이에 입천장편도( )가 있다. 연구개의 기능은 음식을 삼킬 때 그 뒷끝이 인두의 뒷벽에 닿음으로써 음식물이 코로 역류하지 못하게 한다.
http://m.kmle.co.kr//ebook_terminology_view.php?Num=622&Md=2ba70c4b6108d95a8c993d9c679ba865&TitleLetter=%B9%B0%C4%E1%C6%CF%C1%F5%3A+hydronephrosis,물콩팥증,hydronephrosis,    요로폐쇄로 인하여 콩팥에서 만들어진 오줌을 모으는 깔때기와 콩팥잔이 확장되고 오줌을 만드는 기능을 하는 실질이 위축되는 현상. 요로폐쇄는 콩팥의 위에서 요도까지 어디서든지 일어날 수 있으며 부분적 또는 완전한 폐쇄 간헐적 또는 지속적으로 편측성 또는 양측성으로 일어날 수 있다. 처음에는 가역적이지만 심해지면 기능적인 장애를 유발시키게 된다. 원인은 콩팥깔때기요관 이행부의 선천성 협착 이상혈관에 의한 요관압박요관결석요관협착전립샘비대요도협착 등 다양하다. 대체로 자각증은 적고 콩팥부위에 가벼운 둔통이 있는 정도로 경과하는 경우가 많다.
http://m.kmle.co.kr//ebook_terminology_view.php?Num=625&Md=df2b823da96ba24548e102528f460dd5&TitleLetter=%B9%CC%B6%F5%3A+erosion,미란,erosion,    피부의 표층에 국한되는 조직결손을 말한다. 치유후에 흉터를 남기지 않고 완전히 치유가 된다. 표피까지 얕은 수준의 궤양을 말하며 반흔을 남기지 않는다. 고름딱지나 단순헤르페스 등에서 물집이 터진 후 표피만 떨어져 나가 생기며 이곳은 딱지가 형성되거나 형성되지 않을 수도 있으나 흉터없이 치유된다.
http://m.kmle.co.kr//ebook_terminology_view.php?Num=629&Md=9594833422fc3f6714fce32fde3ea8fd&TitleLetter=%B9%CC%BB%FD%B9%B0%C7%D0%3A+microbiology,미생물학,microbiology,    미생물()을 연구대상으로 하는 학문. 미생물이라는 생명체를 대상으로 연구하는 생명과학의 한 분야이다. 분류생리유전에 관한 것은 생물화학생물물리학면역학유전학 분야에서 주로 연구하고 생태학적 분야를 비롯한 응용분야는 유전자공학발효공학에서 다룬다. 초기의 미생물학은 사람동물곡식류의 병원미생물을 주로 다루는 의학수의학식물병리학에서 시작하여 식품의 발효와 저장문제를 다루는 식품과학과 함께 발전해 왔다. 그러나 오늘날에는 생명현상을 밝히는 기초학문으로서 분자생물학과 함께 중요한 위치를 차지하며 유전공학과 항생물질의 생산 또는 에너지와 환경오염의 문제 해결에도 중요한 역할을 하고 있다.
http://m.kmle.co.kr//ebook_terminology_view.php?Num=632&Md=8810b8f8ba6c82bb1130ab304bed1810&TitleLetter=%B9%CC%BC%BC%BC%F6%BC%FA%3A+microsurgery,미세수술,microsurgery,    현미경하에서 여러 가지 기구를 사용해서 조직의 미세구조를 직접 관찰하면서 하는 수술 및 그와 같은 기법.
http://m.kmle.co.kr//ebook_terminology_view.php?Num=635&Md=705167f089c09c2d49ed69c3af1c7d6d&TitleLetter=%B9%CC%BC%F7%BE%C6%2C+%C1%B6%BB%EA%BE%C6%3A+premature+infant,"미숙아, 조산아",premature infant,    생존가능 한계 이후에 정기 출산의 시기 이전에 자연적이거나 인공적으로 분만하는 것을 조산이라고 하며 그 결과 태어난 아이를 조산아라고 말한다. 에서는 주에 태어난 아기라고 정의하고 있다. 현재 생존가능 한계는 의료기술의 진보에 의해 그 한계역이 넓혀지고 있다. 조산아의 대부분은 저체중아( 이하)로 출생하기 때문에 각 장기기능이 충분하게 성숙되어 있지 않아 생후에 호흡 간 콩팥 등의 기능장애를 발생하는 일이 많다. 보육기에 의한 관리가 필요한 경우도 있다. 어리거나 나이 많은 임부의 초산에 많다.
http://m.kmle.co.kr//ebook_terminology_view.php?Num=639&Md=efc07dcf21541219de4ccd75735e23e3&TitleLetter=%B9%CC%C5%E4%B0%D5%2C+%BA%D0%BF%AD%C3%CB%C1%F8%B9%B0%C1%FA%2C+%C0%AF%BB%E7%BA%D0%BF%AD%B9%B0%C1%FA%3A+mitogen,"미토겐, 분열촉진물질, 유사분열물질",mitogen,    모세포전환을 일으키는 물질.   및 단백질합성 그리고 림프구증식을 일으키는 물질.
http://m.kmle.co.kr//ebook_terminology_view.php?Num=642&Md=e1c2916af70fde601e39686d99aa1d1a&TitleLetter=%B9%CE%B0%A8%BC%D2%BD%C7%2C+%C5%BB%B9%CE%B0%A8%3A+desensitization,"민감소실, 탈민감",desensitization,    . 생체가 특이항원에 대하여 면역학적으로 반응이 없는 상태 또는 반응하지 않게 되는 과정. . 같은 방법이 정신적 알레르기에 대해서도 사용된다. 불안을 호소하는 심신장애에서는 처음 가장 약한 자극을 부여하여 그것을 극복하고 점점 자극을 강하게 해 가는 계통적 탈감작법이 사용된다. 이 요법은 치과에서도 소아환자의 불안을 제거하기 위해 사용된다. 알레르기성 과민증이 그 원인 항원을 소량에서 점차적으로 증량 투여함에 의해 억제 혹은 경감되는 현상을 말한다.
http://m.kmle.co.kr//ebook_terminology_view.php?Num=397&Md=f1a133ea8d70d9e5950d2e7d871ca85a&TitleLetter=%B4%D9%B7%AE%BF%B5%BE%E7%28%B9%B0%29%3A+Macronutrients,다량영양(물),Macronutrients,    다량영양이란 말은 주로 흔히 먹는 탄수화물 지방 단백질 등을 가리켜 부르는 말이다. 즉 크기가 큰 영양물을 말한다.    이에 비해 소량영양()은 소량으로 존재하는 영양분 즉 비타민()등을 가리킨다. 적당한 영양분의 섭취는 이런 다량영양과 소량영양 모두 고루 섭취되어야 한다.
http://m.kmle.co.kr//ebook_terminology_view.php?Num=400&Md=350162a8437acabee9337b52561dee29&TitleLetter=%B4%D9%B8%F0%C1%F5%3A+hirsutism,다모증,hirsutism,    다모증은 여성이나 아동에서 남성과 같은 분포의 모발이 증가하는 것을 말한다. 남성호르몬의 작용에 의한 윗입술 턱 앞가슴 유방 하복부 사타구니 등에 모발이 증가하며 대머리 남성체형 목소리의 남성화 무월경 의 남성화 징후를 보이는 경우도 있다. 특별한 외적 원인이나 내분비계의 이상이 없이 발생하는 원인불명의 다모증이 대부분이며 그밖의 원인으로는 사춘기 임신 폐경기 등의 생리적 상태다. 또 내분비계의 이상을 일으키는 병과 고환 난소의 종양같이 남성호르몬을 분비하는 종양에서도 관찰을 할 수가 있다.
http://m.kmle.co.kr//ebook_terminology_view.php?Num=404&Md=44cb60e0e839a0ffdf8e1d798c612345&TitleLetter=%B4%D9%C0%CC%BE%EE%C6%AE%3A+diet,다이어트,diet,    살이 찌지 않도록 먹는 것을 제한 하는 일. 즉 미용이나 건강을 위해 살이 찌지 않도록 먹는 것을 제한하는 일을 말한다. 체중을 줄이는 일은 열량섭취를 줄이거나 열량소비를 늘리면 된다. 총열량 소비량이 섭취하는 양보다 많으면 체중은 감소한다. 체지방의 손실은 열량부족과 정비례한다. 열량부족은 단기간에는 체중 감소효과가 뚜렷이 나타나지 않기도 한다. 몸의 지방을 제거하려면 저열량 식이뿐 아니라 운동이 필요하다. 사람에 따라 필요한 에너지 요구량은 다르며 체격과 하루 운동량에 따라 달라진다. 우리나라에서 흔히 사용되는 절식요법은 완전단식(생수단식) 초저열량 식사요법(덴마크식 다이어트 효소단식 수지침을 이용한 다이어트) 저칼로리 식사요법(보조식품을 이용한 방법) 등이 있다. 완전단식은 주로 단식원에서 하는 생수단식으로 체지방(근육 등 지방을 제외한 인체 성분)의 과다 손실을 유발하기에 좋은 방법은 아니다. 완전단식에는 무력감과 운동 내성이 감소하는 부작용이 나타난다. 초저열량 식사요법(하루  이하)으로 대사상의 문제점이 발생하므로 전문 의사의 감독 아래 하는 것이 좋다. 임산부 노인 세 미만의 성장기에는 적절한 다이어트 방법이 아니다. 저열량 식사요법(하루 )은 지방조직의 소실과 현저한 신진대사의 효과가 있지만 의사의 지시없이는 시작하지 않는 것이 좋다. 고혈압이 있는 비만증 환자나 고지혈증을 가진 사람에게 적합한 방법이다. 균형절식(일  이상)의 식사요법은 대부분의 사람에게 체중감소를 일으킨다. 의사의 감독 아래 각자의 개인에게 적합하게 조정하여 실시하여야 한다. 절식과 더불어 육체적인 활동(에어로빅 조깅 걷기 배드민턴 등)을 늘린다는 것은 중요한 일이다. 장기간의 감량된 체중을 유지하려면 식사요법 신체활동량 행동변화에 대한 계획이 중요하다.
http://m.kmle.co.kr//ebook_terminology_view.php?Num=407&Md=1b9e208927785d6a09ccc0829629762c&TitleLetter=%B4%D9%C7%FC%BC%BA%2C+%B4%D9%C7%FC%C5%C2%2C+%B9%B5%C7%FC%BC%BA%3A+pleomorphism,"다형성, 다형태, 뭇형성",pleomorphism,    . 같은 종의 생물이면서도 어떤 형태나 형질이 다양하게 나타나는 현상. 예를 들면 암수에 따라 크기 형태 색깔 따위가 차이나는 것이다. . 어떤 조직이나 세포가 여러 형태를 나타내는 것. 예컨데 종양세포가 다형성을 나타낸다라는 것은 세포 혹은 핵의 현저한 크기 차이 형태의 부정형 거세포나 다핵거세포의 혼재 핵세포질 비율의 증대 염색질의 증가 이상 핵분열상 핵소체의 명료화 등이 나타나는데 이것을 가리킨다. 악성 종양은 다형성이 풍부한 것이 많다. 한편 조직구조상 다양성이라는 의미로도 사용되는데 예를 들어 다형성 샘종과 같이 종양세포의 다양한 배열상태와 조직형태를 나타내는 것을 가리킨다.
